algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
Optimal_QLRU,0.684341,0.9988214434648338,1.9673570514815661,real,2,10,1000000,17,0.0,uniform
qlearning_balancer[qlearn],0.361176,0.9893414123446503,5.9258000081602065,real,2,10,1000000,17,0.0,uniform
qlearning_balancer[lru],0.576153,0.9999222747714306,0.5051370951401932,real,2,10,1000000,17,0.0,uniform
qlearning_balancer[oracle],0.594785,0.9981981572209361,2.432829017590257,real,2,10,1000000,17,0.0,uniform
qlearning_balancer[nocache],0.0,0.9857454576879202,6.8570368729740325,real,2,10,1000000,17,0.0,uniform
Optimal_QLRU,0.679313,0.999237781604046,1.5820402630048152,real,2,10,1000000,18,0.0,uniform
qlearning_balancer[qlearn],0.475134,0.9839239320584323,7.284220670399133,real,2,10,1000000,18,0.0,uniform
qlearning_balancer[lru],0.575533,0.9597913417081814,11.56742542285574,real,2,10,1000000,18,0.0,uniform
qlearning_balancer[oracle],0.596143,0.9486469695212959,13.097691829526159,real,2,10,1000000,18,0.0,uniform
qlearning_balancer[nocache],0.0,0.7563772489574015,29.576259864807557,real,2,10,1000000,18,0.0,uniform
Optimal_QLRU,0.659561,0.9999195844436651,0.5138051922132723,real,2,10,1000000,21,0.0,uniform
qlearning_balancer[qlearn],0.368126,0.9956162063826799,3.7963435172054747,real,2,10,1000000,21,0.0,uniform
qlearning_balancer[lru],0.575973,0.9703998058266212,9.906861388094928,real,2,10,1000000,21,0.0,uniform
qlearning_balancer[oracle],0.595849,0.9974254930960258,2.90841374208741,real,2,10,1000000,21,0.0,uniform
qlearning_balancer[nocache],0.0,0.9959144986066487,3.6647257212376543,real,2,10,1000000,21,0.0,uniform
Optimal_QLRU,0.698915,0.9992038195583739,1.616910685478122,real,2,10,1000000,19,0.0,uniform
qlearning_balancer[qlearn],0.413707,0.9938368562324503,4.502678063485361,real,2,10,1000000,19,0.0,uniform
qlearning_balancer[lru],0.576319,0.9997946102210735,0.8211583508865622,real,2,10,1000000,19,0.0,uniform
qlearning_balancer[oracle],0.591593,0.9610034603945923,11.389366870417962,real,2,10,1000000,19,0.0,uniform
qlearning_balancer[nocache],0.0,0.90757933066679,17.69847350881868,real,2,10,1000000,19,0.0,uniform
Optimal_QLRU,0.68066,0.98944546281905,5.896701805817974,real,2,10,1000000,22,0.0,uniform
qlearning_balancer[qlearn],0.33477,0.9927810591279519,4.873974893323032,real,2,10,1000000,22,0.0,uniform
qlearning_balancer[lru],0.575522,0.9620038340060524,11.240403826424068,real,2,10,1000000,22,0.0,uniform
qlearning_balancer[oracle],0.592356,0.998467218361438,2.243746486674803,real,2,10,1000000,22,0.0,uniform
qlearning_balancer[nocache],0.0,0.9996392348995192,1.0883310207869477,real,2,10,1000000,22,0.0,uniform
Optimal_QLRU,0.673129,0.9982599359229385,2.3907341408115235,real,2,10,1000000,23,0.0,uniform
qlearning_balancer[qlearn],0.357901,0.9995132078570514,1.2642403689537844,real,2,10,1000000,23,0.0,uniform
qlearning_balancer[lru],0.576581,0.9251481525352369,15.878044104784767,real,2,10,1000000,23,0.0,uniform
qlearning_balancer[oracle],0.587041,0.9993941459642007,1.4104266259068747,real,2,10,1000000,23,0.0,uniform
qlearning_balancer[nocache],0.0,0.9999846237794627,0.22467178981046662,real,2,10,1000000,23,0.0,uniform
Optimal_QLRU,0.70013,0.9999259813388128,0.4929451556102629,real,2,10,1000000,24,0.0,uniform
qlearning_balancer[qlearn],0.429077,0.9829177242927546,7.509997122317853,real,2,10,1000000,24,0.0,uniform
qlearning_balancer[lru],0.575226,0.8782620520889061,20.42063929253817,real,2,10,1000000,24,0.0,uniform
qlearning_balancer[oracle],0.590415,0.9514710276227192,12.726238408409447,real,2,10,1000000,24,0.0,uniform
qlearning_balancer[nocache],0.0,0.9217012114557444,16.249414710622737,real,2,10,1000000,24,0.0,uniform
Optimal_QLRU,0.68801,0.990773081908369,5.5121509573494984,real,2,10,1000000,27,0.0,uniform
qlearning_balancer[qlearn],0.445963,0.9951172519388455,4.0069031939097455,real,2,10,1000000,27,0.0,uniform
qlearning_balancer[lru],0.575138,0.925837291459187,15.802861966968626,real,2,10,1000000,27,0.0,uniform
qlearning_balancer[oracle],0.580528,0.9767327417782399,8.77392530179521,real,2,10,1000000,27,0.0,uniform
qlearning_balancer[nocache],0.0,0.9582495638103157,11.79023591646388,real,2,10,1000000,27,0.0,uniform
Optimal_QLRU,0.681077,0.9980922938673997,2.5033210505274126,real,2,10,1000000,25,0.0,uniform
qlearning_balancer[qlearn],0.406216,0.9957501904888945,3.737794807832679,real,2,10,1000000,25,0.0,uniform
qlearning_balancer[lru],0.576009,0.9997431928537981,0.918215828165805,real,2,10,1000000,25,0.0,uniform
qlearning_balancer[oracle],0.598885,0.9970038189814368,3.1377892157137928,real,2,10,1000000,25,0.0,uniform
