algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
qlearning_balancer[nocache],0.0,0.9797879491010684,8.17338178956649,irm,2,30,10000,5,0.0,uniform
Optimal_QLRU,0.0505,0.9999408941983524,0.4404959976150594,irm,2,30,10000,0,0.0,uniform
qlearning_balancer[qlearn],0.0347,0.9970188166651941,3.1299182638095493,irm,2,30,10000,0,0.0,uniform
qlearning_balancer[lru],0.0305,0.9991020165461463,1.7172037146374974,irm,2,30,10000,0,0.0,uniform
qlearning_balancer[oracle],0.0353,0.997287529700408,2.9853940223035003,irm,2,30,10000,0,0.0,uniform
qlearning_balancer[nocache],0.0,0.997026163620923,3.126055296253068,irm,2,30,10000,0,0.0,uniform
Optimal_QLRU,0.0258,0.9995176949788294,1.258399220597633,irm,2,30,10000,9,0.0,uniform
qlearning_balancer[qlearn],0.027,0.9856991418908285,6.868221345334905,irm,2,30,10000,9,0.0,uniform
qlearning_balancer[lru],0.0243,0.9927518940952754,4.883834437263444,irm,2,30,10000,9,0.0,uniform
qlearning_balancer[oracle],0.0268,0.9933228734041568,4.6870753114857076,irm,2,30,10000,9,0.0,uniform
qlearning_balancer[nocache],0.0,0.9918501231762339,5.179523804754367,irm,2,30,10000,9,0.0,uniform
Optimal_QLRU,0.0157,0.9999107368602522,0.5413338354785391,irm,2,30,10000,8,0.0,uniform
qlearning_balancer[qlearn],0.0095,0.987678092016,6.373200179190802,irm,2,30,10000,8,0.0,uniform
qlearning_balancer[lru],0.0252,0.9882442000909377,6.224483644365683,irm,2,30,10000,8,0.0,uniform
qlearning_balancer[oracle],0.0247,0.9865790799431539,6.6525788668956505,irm,2,30,10000,8,0.0,uniform
qlearning_balancer[nocache],0.0,0.987678092016,6.373200179190802,irm,2,30,10000,8,0.0,uniform
Optimal_QLRU,0.0523,0.9999847575398906,0.2236924206878844,irm,2,30,10000,1,0.0,uniform
qlearning_balancer[qlearn],0.0211,0.9936343288228667,4.576216628380536,irm,2,30,10000,1,0.0,uniform
qlearning_balancer[lru],0.0306,0.997601533439566,2.8071345276062947,irm,2,30,10000,1,0.0,uniform
qlearning_balancer[oracle],0.0323,0.9972179893003645,3.0234556659223335,irm,2,30,10000,1,0.0,uniform
qlearning_balancer[nocache],0.0,0.9943634623201055,4.305639570045455,irm,2,30,10000,1,0.0,uniform
Optimal_QLRU,0.0485,0.9999003249792229,0.5720355438286883,irm,2,30,10000,4,0.0,uniform
qlearning_balancer[qlearn],0.0347,0.9727704834362627,9.498029516112714,irm,2,30,10000,4,0.0,uniform
qlearning_balancer[lru],0.0279,0.9722343873317139,9.591947311507747,irm,2,30,10000,4,0.0,uniform
qlearning_balancer[oracle],0.0297,0.9727714440184162,9.49786043086589,irm,2,30,10000,4,0.0,uniform
qlearning_balancer[nocache],0.0,0.9737475731295575,9.324512504397044,irm,2,30,10000,4,0.0,uniform
Optimal_QLRU,0.0408,0.9999706116242677,0.3106079386942734,irm,2,30,10000,3,0.0,uniform
qlearning_balancer[qlearn],0.0104,0.9897404848917971,5.813416889352502,irm,2,30,10000,3,0.0,uniform
qlearning_balancer[lru],0.0309,0.9879507917334546,6.301993018570933,irm,2,30,10000,3,0.0,uniform
qlearning_balancer[oracle],0.0316,0.9889565914684627,6.032214924289488,irm,2,30,10000,3,0.0,uniform
qlearning_balancer[nocache],0.0,0.9895901492405464,5.856002680357349,irm,2,30,10000,3,0.0,uniform
Optimal_QLRU,0.0493,0.9998101663701887,0.7894469477655706,irm,2,30,10000,6,0.0,uniform
qlearning_balancer[qlearn],0.0222,0.9962359918877239,3.5173916848667783,irm,2,30,10000,6,0.0,uniform
qlearning_balancer[lru],0.0276,0.9988556659044032,1.9385719115602975,irm,2,30,10000,6,0.0,uniform
qlearning_balancer[oracle],0.0317,0.9964233778680421,3.428612364100695,irm,2,30,10000,6,0.0,uniform
qlearning_balancer[nocache],0.0,0.9990786465832415,1.7394120328475684,irm,2,30,10000,6,0.0,uniform
Optimal_QLRU,0.044,0.9996051611237924,1.1385737569465615,irm,2,30,10000,7,0.0,uniform
qlearning_balancer[qlearn],0.0145,0.9994701378492297,1.3189928507216335,irm,2,30,10000,7,0.0,uniform
qlearning_balancer[lru],0.0253,0.9992613830013799,1.5573483208521366,irm,2,30,10000,7,0.0,uniform
qlearning_balancer[oracle],0.0291,0.999435828729209,1.3610339558747284,irm,2,30,10000,7,0.0,uniform
qlearning_balancer[nocache],0.0,0.9997978649572361,0.8146256299855301,irm,2,30,10000,7,0.0,uniform
Optimal_QLRU,0.0524,0.998394466932779,2.2964053001554308,irm,2,30,10000,12,0.0,uniform
qlearning_balancer[qlearn],0.0243,0.9971211831563022,3.075659443431372,irm,2,30,10000,12,0.0,uniform
qlearning_balancer[lru],0.0312,0.9987334495317364,2.039508881544893,irm,2,30,10000,12,0.0,uniform
qlearning_balancer[oracle],0.0362,0.9985102412291738,2.212017197916599,irm,2,30,10000,12,0.0,uniform
qlearning_balancer[nocache],0.0,0.9998828635374503,0.6201220351049597,irm,2,30,10000,12,0.0,uniform
Optimal_QLRU,0.0428,0.9996846771100153,1.0174737369476667,irm,2,30,10000,13,0.0,uniform
qlearning_balancer[qlearn],0.0237,0.9986223317376898,2.1271334081883815,irm,2,30,10000,13,0.0,uniform
qlearning_balancer[lru],0.0268,0.9975795890827839,2.8199573169120487,irm,2,30,10000,13,0.0,uniform
qlearning_balancer[oracle],0.0317,0.9986661366343943,2.093027335359832,irm,2,30,10000,13,0.0,uniform
qlearning_balancer[nocache],0.0,0.9975741478578254,2.8231278165437135,irm,2,30,10000,13,0.0,uniform
Optimal_QLRU,0.0455,0.9998497707118493,0.7022808266310738,irm,2,30,10000,10,0.0,uniform
qlearning_balancer[qlearn],0.013,0.9999734957451724,0.29497305768211396,irm,2,30,10000,10,0.0,uniform
qlearning_balancer[lru],0.0262,0.9996719411072896,1.0378206034133248,irm,2,30,10000,10,0.0,uniform
qlearning_balancer[oracle],0.0286,0.9999748609171605,0.2872758819270004,irm,2,30,10000,10,0.0,uniform
qlearning_balancer[nocache],0.0,0.99974475450261,0.915419489223778,irm,2,30,10000,10,0.0,uniform
Optimal_QLRU,0.0427,0.9998930630417427,0.5925080926506433,irm,2,30,10000,15,0.0,uniform
qlearning_balancer[qlearn],0.0191,0.9994922171715482,1.291214513583619,irm,2,30,10000,15,0.0,uniform
qlearning_balancer[lru],0.0286,0.999492213851429,1.2912187355707814,irm,2,30,10000,15,0.0,uniform
qlearning_balancer[oracle],0.033,0.9995231987518511,1.251197426003846,irm,2,30,10000,15,0.0,uniform
qlearning_balancer[nocache],0.0,0.9991020666009875,1.71715583997917,irm,2,30,10000,15,0.0,uniform
Optimal_QLRU,0.0617,0.9999140357779708,0.5312362758710639,irm,2,30,10000,16,0.0,uniform
qlearning_balancer[qlearn],0.0167,0.9997415659170948,0.9211200479365874,irm,2,30,10000,16,0.0,uniform
qlearning_balancer[lru],0.029,0.9997318168754562,0.9383346831929448,irm,2,30,10000,16,0.0,uniform
qlearning_balancer[oracle],0.0295,0.9990367893283415,1.7784965184618042,irm,2,30,10000,16,0.0,uniform
qlearning_balancer[nocache],0.0,0.9999639873276359,0.3438372416074815,irm,2,30,10000,16,0.0,uniform
Optimal_QLRU,0.027,0.999657886095076,1.0598215879145578,irm,2,30,10000,11,0.0,uniform
qlearning_balancer[qlearn],0.0109,0.9884194294835551,6.177737092195428,irm,2,30,10000,11,0.0,uniform
qlearning_balancer[lru],0.0282,0.9863997987024686,6.697067283388698,irm,2,30,10000,11,0.0,uniform
qlearning_balancer[oracle],0.0289,0.9831123435891894,7.466848406462067,irm,2,30,10000,11,0.0,uniform
qlearning_balancer[nocache],0.0,0.9884194168643736,6.177740471194636,irm,2,30,10000,11,0.0,uniform
