algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
qlearning_balancer[nocache],0.0,0.9967884344798043,3.2487310616254392,irm,2,1000,10000,23,0.0,uniform
Optimal_QLRU,0.0612,0.9994105222058408,1.39123032112423,irm,2,1000,10000,19,0.0,uniform
qlearning_balancer[qlearn],0.1648,0.9868213443892988,6.591992931620839,irm,2,1000,10000,19,0.0,uniform
qlearning_balancer[lru],0.1915,0.9941030612352926,4.404166224333397,irm,2,1000,10000,19,0.0,uniform
qlearning_balancer[oracle],0.1897,0.9936949681097279,4.554321742720682,irm,2,1000,10000,19,0.0,uniform
qlearning_balancer[nocache],0.0,0.9929734415431133,4.808436431626499,irm,2,1000,10000,19,0.0,uniform
Optimal_QLRU,0.0654,0.999969044224401,0.3187834144323442,irm,2,1000,10000,20,0.0,uniform
qlearning_balancer[qlearn],0.103,0.9759790542183845,8.916037733748539,irm,2,1000,10000,20,0.0,uniform
qlearning_balancer[lru],0.1986,0.991073519045487,5.421394604870028,irm,2,1000,10000,20,0.0,uniform
qlearning_balancer[oracle],0.1974,0.9719166105977616,9.647202587171195,irm,2,1000,10000,20,0.0,uniform
qlearning_balancer[nocache],0.0,0.9591085520532625,11.666594538490676,irm,2,1000,10000,20,0.0,uniform
Optimal_QLRU,0.0457,0.9990453165969315,1.7706040169551867,irm,2,1000,10000,21,0.0,uniform
qlearning_balancer[qlearn],0.114,0.9905209138681081,5.587202133875578,irm,2,1000,10000,21,0.0,uniform
qlearning_balancer[lru],0.203,0.9894726372898395,5.889078996900166,irm,2,1000,10000,21,0.0,uniform
qlearning_balancer[oracle],0.2016,0.98616267808471,6.755466649315589,irm,2,1000,10000,21,0.0,uniform
qlearning_balancer[nocache],0.0,0.9920310241003459,5.121561542114371,irm,2,1000,10000,21,0.0,uniform
Optimal_QLRU,0.0305,0.9977829634259717,2.698793567169146,irm,2,1000,10000,25,0.0,uniform
qlearning_balancer[qlearn],0.1327,0.996656264652331,3.3149799458984024,irm,2,1000,10000,25,0.0,uniform
qlearning_balancer[lru],0.2024,0.9721290865073007,9.610290966131638,irm,2,1000,10000,25,0.0,uniform
qlearning_balancer[oracle],0.2046,0.9857830621049892,6.847942871256448,irm,2,1000,10000,25,0.0,uniform
qlearning_balancer[nocache],0.0,0.976206513342144,8.873381043824256,irm,2,1000,10000,25,0.0,uniform
Optimal_QLRU,0.0494,0.9997167816894406,0.9642814193800431,irm,2,1000,10000,22,0.0,uniform
qlearning_balancer[qlearn],0.1585,0.983496601326724,7.380931567949185,irm,2,1000,10000,22,0.0,uniform
qlearning_balancer[lru],0.1929,0.9857123042822376,6.8650446708501764,irm,2,1000,10000,22,0.0,uniform
qlearning_balancer[oracle],0.1941,0.9874585712686547,6.429957791998736,irm,2,1000,10000,22,0.0,uniform
qlearning_balancer[nocache],0.0,0.976806805651519,8.759839668853099,irm,2,1000,10000,22,0.0,uniform
Optimal_QLRU,0.0693,0.9997368398273144,0.9295050716906649,irm,2,1000,10000,24,0.0,uniform
qlearning_balancer[qlearn],0.1464,0.9818384324167988,7.745023126077428,irm,2,1000,10000,24,0.0,uniform
